timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB], temperature.gpu
2022/11/11 19:04:51.120, 28.79 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:51.624, 28.79 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:52.142, 28.30 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:52.647, 28.10 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:53.151, 28.20 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:53.655, 28.20 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:54.159, 49.24 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:54.663, 35.02 W, 99 %, 56 %, 15360 MiB, 6810 MiB, 8099 MiB, 48
2022/11/11 19:04:55.167, 35.53 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 48
2022/11/11 19:04:55.670, 38.17 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 48
2022/11/11 19:04:56.198, 35.12 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 48
2022/11/11 19:04:56.703, 28.41 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:57.207, 28.30 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:57.711, 28.21 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:58.216, 28.30 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:58.720, 28.20 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:59.224, 28.89 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:04:59.728, 28.18 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:05:00.232, 28.30 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:05:00.736, 28.30 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:05:01.240, 28.21 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 48
2022/11/11 19:05:01.744, 28.21 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:05:02.248, 28.21 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:05:02.752, 28.89 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:05:03.256, 28.20 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
2022/11/11 19:05:03.762, 28.20 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 48
2022/11/11 19:05:04.266, 28.20 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 48
2022/11/11 19:05:04.770, 28.30 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 48
2022/11/11 19:05:05.274, 28.30 W, 0 %, 0 %, 15360 MiB, 6810 MiB, 8099 MiB, 47
